Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Occupant Count [](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Total Heating Rate [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 LIGHTS:Lights Electric Power [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 ELECTRIC EQUIPMENT:Electric Equipment Electric Power [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Loss Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Solar Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Shortwave Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Gain Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Loss Rate [W](TimeStep),SURFACE 2:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 3:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE 4:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 5:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 1:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 6:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Mean Radiant Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE 1:Zone Operative Temperature [C](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Loss Energy [J](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Gain Energy [J](TimeStep),THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](TimeStep) 
 02/24  23:45:00,-14.275,0,0,0.12,12,6,25.92,0,0,180.9632085,0,0,0,180.9632085,0,0,0,0,0,0,0,0,22.30360196,21.55743171,21.93051684,31056.4765,0,0,16,28,0,0
 02/24  23:50:00,-14.31666667,0,0,0.12,12,6,25.92,0,0,180.7707955,0,0,0,180.7707955,0,0,0,0,0,0,0,0,22.23158546,21.48586435,21.85872491,31034.49379,0,0,16,28,0,0
 02/24  23:55:00,-14.35833333,0,0,0.12,12,6,25.92,0,0,180.5795371,0,0,0,180.5795371,0,0,0,0,0,0,0,0,22.15973786,21.41453435,21.78713611,31012.71168,0,0,16,28,0,0
 02/24  24:00:00,-14.4,0,0,0.12,12,6,25.92,0,0,180.3894158,0,0,0,180.3894158,0,0,0,0,0,0,0,0,22.08805238,21.34339447,21.71572343,30991.0893,0,0,16,28,0,0
 02/25  00:05:00,-14.4,0,0,0,0,6,25.92,0,0,180.0006049,0,0,0,180.0006049,0,0,0,0,0,0,0,0,22.01549766,21.25929823,21.63739795,30917.35606,0,0,16,28,0,0
 02/25  00:10:00,-14.4,0,0,0,0,6,25.92,0,0,179.4954131,0,0,0,179.4954131,0,0,0,0,0,0,0,0,21.94285388,21.17368909,21.55827148,30842.31501,0,0,16,28,0,0
 02/25  00:15:00,-14.4,0,0,0,0,6,25.92,0,0,178.9879341,0,0,0,178.9879341,0,0,0,0,0,0,0,0,21.86988889,21.09415983,21.48202436,30772.54892,0,0,16,28,0,0
 02/25  00:20:00,-14.4,0,0,0,0,6,25.92,0,0,178.4918952,0,0,0,178.4918952,0,0,0,0,0,0,0,0,21.79725823,21.02073986,21.40899904,30708.08284,0,0,16,28,0,0
 02/25  00:25:00,-14.4,0,0,0,0,6,25.92,0,0,178.0094468,0,0,0,178.0094468,0,0,0,0,0,0,0,0,21.72523172,20.95051496,21.33787334,30646.39,0,0,16,28,0,0
 02/25  00:30:00,-14.4,0,0,0,0,6,25.92,0,0,177.5356466,0,0,0,177.5356466,0,0,0,0,0,0,0,0,21.65374093,20.88119486,21.26746789,30585.48473,0,0,16,28,0,0
 02/25  00:35:00,-14.4,0,0,0,0,6,25.92,0,0,177.0656963,0,0,0,177.0656963,0,0,0,0,0,0,0,0,21.58263246,20.81191541,21.19727393,30524.61789,0,0,16,28,0,0
 02/25  00:40:00,-14.4,0,0,0,0,6,25.92,0,0,176.5973564,0,0,0,176.5973564,0,0,0,0,0,0,0,0,21.51180472,20.74265902,21.12723187,30463.77423,0,0,16,28,0,0
 02/25  00:45:00,-14.4,0,0,0,0,6,25.92,0,0,176.1302404,0,0,0,176.1302404,0,0,0,0,0,0,0,0,21.441221,20.67360564,21.05741332,30403.10972,0,0,16,28,0,0
 02/25  00:50:00,-14.4,0,0,0,0,6,25.92,0,0,175.6645701,0,0,0,175.6645701,0,0,0,0,0,0,0,0,21.37087653,20.60485015,20.98786334,30342.70659,0,0,16,28,0,0
 02/25  00:55:00,-14.4,0,0,0,0,6,25.92,0,0,175.2005065,0,0,0,175.2005065,0,0,0,0,0,0,0,0,21.3007718,20.5363886,20.9185802,30282.56141,0,0,16,28,0,0
 02/25  01:00:00,-14.4,0,0,0,0,6,25.92,0,0,174.7380342,0,0,0,174.7380342,0,0,0,0,0,0,0,0,21.23090336,20.46818269,20.84954303,30222.64095,0,0,16,28,0,0
 02/25  01:05:00,-14.4,0,0,0,0,6,25.92,0,0,174.2363505,0,0,0,174.2363505,0,0,0,0,0,0,0,0,21.16135994,20.40025003,20.78080498,30162.50443,0,0,16,28,0,0
 02/25  01:10:00,-14.4,0,0,0,0,6,25.92,0,0,173.7368255,0,0,0,173.7368255,0,0,0,0,0,0,0,0,21.09205235,20.3325881,20.71232022,30102.60745,0,0,16,28,0,0
 02/25  01:15:00,-14.4,0,0,0,0,6,25.92,0,0,173.2384411,0,0,0,173.2384411,0,0,0,0,0,0,0,0,21.02297778,20.26517712,20.64407745,30042.93285,0,0,16,28,0,0
 02/25  01:20:00,-14.4,0,0,0,0,6,25.92,0,0,172.7410405,0,0,0,172.7410405,0,0,0,0,0,0,0,0,20.95413186,20.19799745,20.57606466,29983.46356,0,0,16,28,0,0
 02/25  01:25:00,-14.4,0,0,0,0,6,25.92,0,0,172.2445379,0,0,0,172.2445379,0,0,0,0,0,0,0,0,20.88551,20.13103712,20.50827356,29924.18919,0,0,16,28,0,0
 02/25  01:30:00,-14.4,0,0,0,0,6,25.92,0,0,171.7488684,0,0,0,171.7488684,0,0,0,0,0,0,0,0,20.81710811,20.06429063,20.44069937,29865.10495,0,0,16,28,0,0
 02/25  01:35:00,-14.4,0,0,0,0,6,25.92,0,0,171.253982,0,0,0,171.253982,0,0,0,0,0,0,0,0,20.74892279,19.99775531,20.37333905,29806.20852,0,0,16,28,0,0
 02/25  01:40:00,-14.4,0,0,0,0,6,25.92,0,0,170.7598357,0,0,0,170.7598357,0,0,0,0,0,0,0,0,20.68095118,19.93142905,20.30619012,29747.49802,0,0,16,28,0,0
 02/25  01:45:00,-14.4,0,0,0,0,6,25.92,0,0,170.2663887,0,0,0,170.2663887,0,0,0,0,0,0,0,0,20.61319073,19.86530954,20.23925013,29688.97144,0,0,16,28,0,0
 02/25  01:50:00,-14.4,0,0,0,0,6,25.92,0,0,169.7736002,0,0,0,169.7736002,0,0,0,0,0,0,0,0,20.54563909,19.79939443,20.17251676,29630.62673,0,0,16,28,0,0
 02/25  01:55:00,-14.4,0,0,0,0,6,25.92,0,0,169.281429,0,0,0,169.281429,0,0,0,0,0,0,0,0,20.47829408,19.73368153,20.10598781,29572.46196,0,0,16,28,0,0
 02/25  02:00:00,-14.4,0,0,0,0,6,25.92,0,0,168.7898341,0,0,0,168.7898341,0,0,0,0,0,0,0,0,20.4111537,19.66816891,20.0396613,29514.47544,0,0,16,28,0,0
 02/25  02:05:00,-14.4,0,0,0,0,6,25.92,0,0,168.4618176,0,0,0,168.4618176,0,0,0,0,0,0,0,0,20.34382924,19.60268304,19.97325614,29456.27143,0,0,16,28,0,0
 02/25  02:10:00,-14.4,0,0,0,0,6,25.92,0,0,168.127646,0,0,0,168.127646,0,0,0,0,0,0,0,0,20.27666506,19.53718655,19.90692581,29398.06389,0,0,16,28,0,0
 02/25  02:15:00,-14.4,0,0,0,0,6,25.92,0,0,167.7933148,0,0,0,167.7933148,0,0,0,0,0,0,0,0,20.2096472,19.47173758,19.84069239,29339.90319,0,0,16,28,0,0
 02/25  02:20:00,-14.4,0,0,0,0,6,25.92,0,0,167.4593189,0,0,0,167.4593189,0,0,0,0,0,0,0,0,20.1427754,19.4064008,19.7745881,29281.84532,0,0,16,28,0,0
 02/25  02:25:00,-14.4,0,0,0,0,6,25.92,0,0,167.1258219,0,0,0,167.1258219,0,0,0,0,0,0,0,0,20.07605282,19.34121008,19.70863145,29223.91962,0,0,16,28,0,0
 02/25  02:30:00,-14.4,0,0,0,0,6,25.92,0,0,166.7929078,0,0,0,166.7929078,0,0,0,0,0,0,0,0,20.00948188,19.27617323,19.64282756,29166.13282,0,0,16,28,0,0
 02/25  02:35:00,-14.4,0,0,0,0,6,25.92,0,0,166.4606042,0,0,0,166.4606042,0,0,0,0,0,0,0,0,19.94306333,19.21128764,19.57717548,29108.48265,0,0,16,28,0,0
 02/25  02:40:00,-14.4,0,0,0,0,6,25.92,0,0,166.1289125,0,0,0,166.1289125,0,0,0,0,0,0,0,0,19.8767968,19.14655007,19.51167344,29050.96628,0,0,16,28,0,0
 02/25  02:45:00,-14.4,0,0,0,0,6,25.92,0,0,165.7978291,0,0,0,165.7978291,0,0,0,0,0,0,0,0,19.81068156,19.08195931,19.44632044,28993.58264,0,0,16,28,0,0
 02/25  02:50:00,-14.4,0,0,0,0,6,25.92,0,0,165.4673527,0,0,0,165.4673527,0,0,0,0,0,0,0,0,19.74471688,19.01751535,19.38111611,28936.33171,0,0,16,28,0,0
 02/25  02:55:00,-14.4,0,0,0,0,6,25.92,0,0,165.1374842,0,0,0,165.1374842,0,0,0,0,0,0,0,0,19.67890211,18.95321828,19.31606019,28879.21354,0,0,16,28,0,0
 02/25  03:00:00,-14.4,0,0,0,0,6,25.92,0,0,164.8082252,0,0,0,164.8082252,0,0,0,0,0,0,0,0,19.61323665,18.88906786,19.25115226,28822.22791,0,0,16,28,0,0
 02/25  03:05:00,-14.4,0,0,0,0,6,25.92,0,0,164.2925368,0,0,0,164.2925368,0,0,0,0,0,0,0,0,19.54816585,18.82526122,19.18671353,28765.78524,0,0,16,28,0,0
 02/25  03:10:00,-14.4,0,0,0,0,6,25.92,0,0,163.7834551,0,0,0,163.7834551,0,0,0,0,0,0,0,0,19.48329353,18.76184118,19.12256735,28709.68187,0,0,16,28,0,0
 02/25  03:15:00,-14.4,0,0,0,0,6,25.92,0,0,163.2747942,0,0,0,163.2747942,0,0,0,0,0,0,0,0,19.41863233,18.6987403,19.05868631,28653.85937,0,0,16,28,0,0
 02/25  03:20:00,-14.4,0,0,0,0,6,25.92,0,0,162.7658862,0,0,0,162.7658862,0,0,0,0,0,0,0,0,19.35418072,18.63588263,18.99503168,28598.25197,0,0,16,28,0,0
 02/25  03:25:00,-14.4,0,0,0,0,6,25.92,0,0,162.2564534,0,0,0,162.2564534,0,0,0,0,0,0,0,0,19.28993337,18.57322715,18.93158026,28542.82411,0,0,16,28,0,0
 02/25  03:30:00,-14.4,0,0,0,0,6,25.92,0,0,161.7463099,0,0,0,161.7463099,0,0,0,0,0,0,0,0,19.22588584,18.51076288,18.86832436,28487.56629,0,0,16,28,0,0
 02/25  03:35:00,-14.4,0,0,0,0,6,25.92,0,0,161.2353312,0,0,0,161.2353312,0,0,0,0,0,0,0,0,19.16203573,18.44849125,18.80526349,28432.4797,0,0,16,28,0,0
 02/25  03:40:00,-14.4,0,0,0,0,6,25.92,0,0,160.7234198,0,0,0,160.7234198,0,0,0,0,0,0,0,0,19.09838206,18.38641466,18.74239836,28377.56643,0,0,16,28,0,0
 02/25  03:45:00,-14.4,0,0,0,0,6,25.92,0,0,160.2104807,0,0,0,160.2104807,0,0,0,0,0,0,0,0,19.03492439,18.32453343,18.67972891,28322.82672,0,0,16,28,0,0
 02/25  03:50:00,-14.4,0,0,0,0,6,25.92,0,0,159.6964124,0,0,0,159.6964124,0,0,0,0,0,0,0,0,18.97166243,18.26284659,18.61725451,28268.2597,0,0,16,28,0,0
 02/25  03:55:00,-14.4,0,0,0,0,6,25.92,0,0,159.1811066,0,0,0,159.1811066,0,0,0,0,0,0,0,0,18.90859588,18.20135313,18.5549745,28213.86448,0,0,16,28,0,0
 02/25  04:00:00,-14.4,0,0,0,0,6,25.92,0,0,158.6644507,0,0,0,158.6644507,0,0,0,0,0,0,0,0,18.84572451,18.14005251,18.49288851,28159.64058,0,0,16,28,0,0
 02/25  04:05:00,-14.4,0,0,0,0,6,25.92,0,0,158.2312842,0,0,0,158.2312842,0,0,0,0,0,0,0,0,18.78284742,18.0788429,18.43084516,28106.67183,0,0,16,28,0,0
 02/25  04:10:00,-14.4,0,0,0,0,6,25.92,0,0,157.7938668,0,0,0,157.7938668,0,0,0,0,0,0,0,0,18.72014098,18.01770284,18.36892191,28053.76325,0,0,16,28,0,0
 02/25  04:15:00,-14.4,0,0,0,0,6,25.92,0,0,157.1123709,0,0,0,157.1123709,0,0,0,0,0,0,0,0,18.65817836,17.95692755,18.30755296,28001.17035,0,0,16,28,0,0
 02/25  04:20:00,-14.4,0,0,0,0,6,25.92,0,0,156.6489007,0,0,0,156.6489007,0,0,0,0,0,0,0,0,18.59594201,17.89638592,18.24616396,27948.77963,0,0,16,28,0,0
 02/25  04:25:00,-14.4,0,0,0,0,6,25.92,0,0,156.1743815,0,0,0,156.1743815,0,0,0,0,0,0,0,0,18.53390387,17.83596495,18.18493441,27896.49334,0,0,16,28,0,0
 02/25  04:30:00,-14.4,0,0,0,0,6,25.92,0,0,155.7000529,0,0,0,155.7000529,0,0,0,0,0,0,0,0,18.4720397,17.77564611,18.1238429,27844.29542,0,0,16,28,0,0
 02/25  04:35:00,-14.4,0,0,0,0,6,25.92,0,0,155.2263687,0,0,0,155.2263687,0,0,0,0,0,0,0,0,18.41034454,17.71545736,18.06290095,27792.21008,0,0,16,28,0,0
 02/25  04:40:00,-14.4,0,0,0,0,6,25.92,0,0,154.7534119,0,0,0,154.7534119,0,0,0,0,0,0,0,0,18.34881817,17.65542636,18.00212227,27740.26125,0,0,16,28,0,0
 02/25  04:45:00,-14.4,0,0,0,0,6,25.92,0,0,154.2812518,0,0,0,154.2812518,0,0,0,0,0,0,0,0,18.28746169,17.59556537,17.94151353,27688.45954,0,0,16,28,0,0
 02/25  04:50:00,-14.4,0,0,0,0,6,25.92,0,0,154.3488262,0,0,0,154.3488262,0,0,0,0,0,0,0,0,18.22498558,17.5352972,17.88014139,27636.30548,0,0,16,28,0,0
 02/25  04:55:00,-14.4,0,0,0,0,6,25.92,0,0,153.880131,0,0,0,153.880131,0,0,0,0,0,0,0,0,18.1637751,17.47505164,17.81941337,27584.17097,0,0,16,28,0,0
 02/25  05:00:00,-14.4,0,0,0,0,6,25.92,0,0,153.4441684,0,0,0,153.4441684,0,0,0,0,0,0,0,0,18.10266009,17.41512705,17.75889357,27532.31423,0,0,16,28,0,0
 02/25  05:05:00,-14.4,0,0,0,0,12,25.92,0,0,153.1242996,0,0,0,153.1242996,0,0,0,0,0,0,0,0,18.04143363,17.37131651,17.70637507,27493.96761,0,0,16,28,0,0
 02/25  05:10:00,-14.4,0,0,0,0,12,25.92,0,0,152.827238,0,0,0,152.827238,0,0,0,0,0,0,0,0,17.98182341,17.33035307,17.65608824,27458.0859,0,0,16,28,0,0
 02/25  05:15:00,-14.4,0,0,0,0,12,25.92,0,0,151.9217369,0,0,0,151.9217369,0,0,0,0,0,0,0,0,17.92469652,17.28386222,17.60427937,27417.4223,0,0,16,28,0,0
 02/25  05:20:00,-14.4,0,0,0,0,12,25.92,0,0,151.6789017,0,0,0,151.6789017,0,0,0,0,0,0,0,0,17.86632473,17.23091197,17.54861835,27371.17057,0,0,16,28,0,0
 02/25  05:25:00,-14.4,0,0,0,0,12,25.92,0,0,151.3775363,0,0,0,151.3775363,0,0,0,0,0,0,0,0,17.80782491,17.17431119,17.49106805,27321.76149,0,0,16,28,0,0
 02/25  05:30:00,-14.4,0,0,0,0,12,25.92,0,0,151.0678015,0,0,0,151.0678015,0,0,0,0,0,0,0,0,17.74913789,17.11666643,17.43290216,27271.45063,0,0,16,28,0,0
 02/25  05:35:00,-14.4,0,0,0,0,12,25.92,0,0,150.7557322,0,0,0,150.7557322,0,0,0,0,0,0,0,0,17.69040195,17.05916037,17.37478116,27221.26135,0,0,16,28,0,0
 02/25  05:40:00,-14.4,0,0,0,0,12,25.92,0,0,150.4440021,0,0,0,150.4440021,0,0,0,0,0,0,0,0,17.63172531,17.00197208,17.31684869,27171.34859,0,0,16,28,0,0
 02/25  05:45:00,-14.4,0,0,0,0,12,25.92,0,0,150.1332808,0,0,0,150.1332808,0,0,0,0,0,0,0,0,17.57315222,16.94495412,17.25905317,27121.58478,0,0,16,28,0,0
 02/25  05:50:00,-14.4,0,0,0,0,12,25.92,0,0,150.4257643,0,0,0,150.4257643,0,0,0,0,0,0,0,0,17.51324161,16.8873436,17.20029261,27071.30983,0,0,16,28,0,0
 02/25  05:55:00,-14.4,0,0,0,0,12,25.92,0,0,150.0698409,0,0,0,150.0698409,0,0,0,0,0,0,0,0,17.45478407,16.82965732,17.1422207,27020.9709,0,0,16,28,0,0
 02/25  06:00:00,-14.4,0,0,0,0,12,25.92,0,0,149.756055,0,0,0,149.756055,0,0,0,0,0,0,0,0,17.39635253,16.77226832,17.08431042,26970.89076,0,0,16,28,0,0
 02/25  06:05:00,-14.4,0,0,0.24,24,12,25.92,0,0,149.2623724,0,0,0,149.2623724,0,0,0,0,0,0,0,0,17.34147943,21.99042154,19.66595049,7871.609621,0,1117.712329,21,24,1260.130805,0
 02/25  06:10:00,-14.4,0,0,0.24,24,12,25.92,0,0,158.6204323,0,0,0,158.6204323,0,0,0,0,0,0,0,0,17.81687211,21.0047537,19.4108129,7658.595316,0,411.8411239,21,24,407.2174624,0
 02/25  06:15:00,-14.4,0,0,0.24,24,12,25.92,0,0,158.7516599,0,0,0,158.7516599,0,0,0,0,0,0,0,0,17.88341395,21.00000017,19.44170706,7657.758678,0,818.9506052,21,24,818.9505364,0
 02/25  06:20:00,-14.4,0,0,0.24,24,12,25.92,0,0,158.2684226,0,0,0,158.2684226,0,0,0,0,0,0,0,0,17.95886017,21,19.47943009,7657.950247,0,318.1067515,21,24,318.1067497,0
 02/25  06:25:00,-14.4,0,0,0.24,24,12,25.92,0,0,158.5464267,0,0,0,158.5464267,0,0,0,0,0,0,0,0,18.02137327,21,19.51068664,7658.141851,0,355.6914719,21,24,355.6914718,0
 02/25  06:30:00,-14.4,0,0,0.24,24,12,25.92,0,0,158.821444,0,0,0,158.821444,0,0,0,0,0,0,0,0,18.07566916,21,19.53783458,7658.333456,0,346.334135,21,24,346.334135,0
 02/25  06:35:00,-14.4,0,0,0.24,24,12,25.92,0,0,158.9832641,0,0,0,158.9832641,0,0,0,0,0,0,0,0,18.12405395,21,19.56202698,7658.525062,0,337.8723202,21,24,337.8723202,0
 02/25  06:40:00,-14.4,0,0,0.24,24,12,25.92,0,0,159.1290703,0,0,0,159.1290703,0,0,0,0,0,0,0,0,18.16751344,21,19.58375672,7658.716667,0,330.3709099,21,24,330.3709099,0
 02/25  06:45:00,-14.4,0,0,0.24,24,12,25.92,0,0,159.2621025,0,0,0,159.2621025,0,0,0,0,0,0,0,0,18.20722477,21,19.60361238,7658.908272,0,323.6189975,21,24,323.6189975,0
 02/25  06:50:00,-14.4,16.66666667,0,0.24,24,12,25.92,18.16614936,0,139.3431557,5.596340538,6.017427978,0,139.3431557,0,0,33.14299016,5.753991347,0,0,0,0,18.26116026,21,19.63058013,7659.099877,0,314.9303529,21,24,314.9303529,0
 02/25  06:55:00,-14.4,20.83333333,0,0.24,24,12,25.92,22.89647552,0,134.3541694,7.05358475,7.584320134,0,134.3541694,0,0,41.86495948,7.268222133,0,0,0,0,18.30482173,21,19.65241086,7659.291482,0,307.542828,21,24,307.542828,0
 02/25  07:00:00,-14.4,25,0,0.24,24,12,25.92,44.69757529,0,111.231128,13.76972343,14.80580362,0,111.231128,0,0,90.0312326,15.63042233,0,0,0,0,18.36118772,21,19.68059386,7659.483087,0,298.723273,21,24,298.723273,0
 02/25  07:05:00,-14.4,29.16666667,0,0.48,48,36,25.92,51.52680531,0,103.9368704,15.87356481,17.06794509,0,103.9368704,0,0,103.6029998,17.98663191,0,0,0,0,18.41136279,21,19.7056814,7659.941932,0,256.488521,21,24,256.488521,0
 02/25  07:10:00,-14.4,33.33333333,0,0.48,48,36,25.92,58.40338002,0,96.75611003,17.9919914,19.3457692,0,96.75611003,0,0,117.2841632,20.3618339,0,0,0,0,18.45758657,21,19.72879328,7660.400777,0,249.0524481,21,24,249.0524481,0
 02/25  07:15:00,-14.4,37.5,0,0.48,48,36,25.92,65.39994138,0,89.43102597,20.14738158,21.66333818,0,89.43102597,0,0,131.2425719,22.78516873,0,0,0,0,18.502673,21,19.7513365,7660.859622,0,241.9577967,21,24,241.9577967,0
 02/25  07:20:00,-14.4,41.66666667,0,0.48,48,36,25.92,69.92023006,0,84.82387411,21.53992076,23.16065668,0,84.82387411,0,0,139.4792215,24.21514263,0,0,0,0,18.54459726,21,19.77229863,7661.318467,0,235.3915333,21,24,235.3915333,0
 02/25  07:25:00,-14.4,45.83333333,0,0.48,48,36,25.92,73.80663773,0,80.99337658,22.73718389,24.4480059,0,80.99337658,0,0,146.2512044,25.3908341,0,0,0,0,18.58448133,21,19.79224067,7661.777311,0,229.301827,21,24,229.301827,0
 02/25  07:30:00,-14.4,50,0,0.48,48,36,25.92,78.07592365,0,76.64505614,24.05239811,25.86218124,0,76.64505614,0,0,153.9078787,26.72011783,0,0,0,0,18.62350376,21,19.81175188,7662.236156,0,223.3503768,21,24,223.3503768,0
 02/25  07:35:00,-14.4,56.16666667,21.58333333,0.48,48,36,25.92,117.9747501,0,31.61415825,38.13789913,40.8117795,0,31.61415825,0,0,250.0759076,43.41595617,0,0,7.842383006,0,18.69684721,21,19.8484236,7662.695001,0,212.5711277,21,24,212.5711277,0
 02/25  07:40:00,-14.4,62.33333333,43.16666667,0.48,48,36,25.92,147.1119771,0.531732875,0,48.68436639,51.96475285,0.531732875,0,0,0,319.4328803,55.45709727,0,0,16.73554246,0,18.76772716,21,19.88386358,7663.153846,0,201.8997787,21,24,201.8997787,0
 02/25  07:45:00,-14.4,68.5,64.75,0.48,48,36,25.92,198.2530296,56.80807259,0,65.75503327,70.14377164,56.80807259,0,0,0,437.6128913,75.97446029,0,0,26.68703957,0,18.86333335,21,19.93166667,7663.612691,0,188.1265514,21,24,188.1265514,0
 02/25  07:50:00,-14.4,74.66666667,86.33333333,0.48,48,36,25.92,232.8159084,94.6983034,0,77.44023369,82.54484167,94.6983034,0,0,0,515.4211066,89.48283102,0,0,37.69760277,0,18.95377273,21,19.97688636,7664.071536,0,174.8810092,21,24,174.8810092,0
 02/25  07:55:00,-14.4,80.83333333,107.9166667,0.48,48,36,25.92,269.6388732,135.0119524,0,89.52609252,95.39079899,135.0119524,0,0,0,596.3669823,103.5359344,0,0,49.76150773,0,19.04989923,21,20.02494961,7664.530381,0,161.2776562,21,24,161.2776562,0
 02/25  08:00:00,-14.4,87,129.5,0.48,48,36,25.92,308.7076706,177.6671921,0,101.9974317,108.666226,177.6671921,0,0,0,680.4237731,118.1291273,0,0,62.8670302,0,19.15280414,21,20.07640207,7664.989226,0,147.016561,21,24,147.016561,0
 02/25  08:05:00,-14.45,93.16666667,151.0833333,2.04,204,108,58.32,349.9940991,223.7038815,0,114.8409379,122.3572889,223.7038815,0,0,0,767.5552249,133.2561154,0,0,76.99695809,0,19.28446612,21.10522518,20.19484565,7700.310982,0,0,21,24,0,0
 02/25  08:10:00,-14.5,99.33333333,172.6666667,2.04,204,108,58.32,419.6277789,299.2751293,0,136.1073109,145.120538,299.2751293,0,0,0,918.1864141,159.4073636,0,0,92.12914832,0,19.44826987,21.27992511,20.36409749,7750.698061,0,0,21,24,0,0
 02/25  08:15:00,-14.55,105.5,194.25,2.04,204,108,58.32,466.2260812,349.2305998,0,149.9736918,159.9422813,349.2305998,0,0,0,1013.657519,175.9822082,0,0,108.2371141,0,19.61457866,21.4703772,20.54247793,7804.520681,0,0,21,24,0,0
 02/25  08:20:00,-14.6,111.6666667,215.8333333,2.04,204,108,58.32,515.0191475,401.5049375,0,164.2234597,175.1909614,401.5049375,0,0,0,1112.347529,193.1158905,0,0,125.2906285,0,19.79507823,21.65517863,20.72512843,7857.142846,0,0,21,24,0,0
 02/25  08:25:00,-14.65,117.8333333,237.4166667,2.04,204,108,58.32,565.6691751,455.6898005,0,178.7673514,190.7697431,455.6898005,0,0,0,1213.569289,210.6891127,0,0,143.2563315,0,19.98816912,21.83807421,20.91312167,7909.375489,0,0,21,24,0,0
 02/25  08:30:00,-14.7,124,259,2.04,204,108,58.32,618.2445592,511.8713437,0,193.6444749,206.7195981,511.8713437,0,0,0,1317.583513,228.7471376,0,0,162.0983263,0,20.19391633,22.02874716,21.11133175,7963.317776,0,0,21,24,0,0
 02/25  08:35:00,-14.75,119.3333333,309.1666667,2.04,204,108,58.32,686.8546333,585.7855564,0,213.3876925,227.7572882,585.7855564,0,0,0,1456.629168,252.8870083,0,0,200.2967576,0,20.42237909,22.23568544,21.32903227,8020.81154,0,0,21,24,0,0
 02/25  08:40:00,-14.8,114.6666667,359.3333333,2.04,204,108,58.32,794.6590007,702.4437615,0,244.6287349,261.185607,702.4437615,0,0,0,1682.44225,292.0906684,0,0,240.5234381,0,20.70380503,22.47299608,21.58840056,8084.91907,0,0,21,24,0,0
 02/25  08:45:00,-14.85,110,409.5,2.04,204,108,58.32,876.1312748,789.7005345,0,267.2255653,285.3442885,789.7005345,0,0,0,1843.8543,320.1135938,0,0,282.6933913,0,20.98864582,22.73810511,21.86337547,8155.086357,0,0,21,24,0,0
 02/25  08:50:00,-14.9,105.3333333,459.6666667,2.04,204,108,58.32,960.8526903,880.3842506,0,290.3387419,310.0802569,880.3842506,0,0,0,2009.462925,348.8650911,0,0,326.7189308,0,21.29434498,23.0241563,22.15925064,8229.829627,0,0,21,24,0,0
 02/25  08:55:00,-14.95,100.6666667,509.8333333,2.04,204,108,58.32,1048.734724,974.2794564,0,313.9905445,335.4144319,974.2794564,0,0,0,2179.312252,378.3528215,0,0,372.5107109,0,21.6220798,23.17632563,22.39920272,8275.547042,0,0,21,24,0,0
